id,score,date
cut_sleeve_boys,44.38,2007-08-31
cut_snake,70.0,2015-10-29
cut_throat_city,74.58,2022-12-23
cut_to_black_2013,60.0,2013-10-17
cutie_and_the_boxer,76.54,2013-12-30
cuties,80.0,2020-11-22
cutters_way,82.86,2011-06-24
cutthroat_island,52.5,2002-06-18
cyber_seniors,56.25,2014-05-29
cyberworld,64.0,2003-07-31
cyclo,84.17,2022-06-14
cypher,52.5,2004-06-19
cyrano,65.55,2022-03-07
cyrano_my_love,48.5,2019-12-06
cyrus,73.75,2010-09-15
czech_dream_2003,67.81,2011-11-17
d2_the_mighty_ducks,20.0,2000-01-01
d3_the_mighty_ducks,30.0,2000-01-01
d_day_normandy_1944,75.0,2014-03-30
d_day_the_king_who_fooled_hitler,50.0,2019-05-10
d_tox,40.0,2002-01-31
d_train,53.75,2015-09-20
da,75.0,2000-01-01
da_5_bloods,76.99,2020-11-26
da_vinci_code,48.53,2006-06-03
daas_dev,45.0,2018-08-28
daawat_e_ishq,40.0,2017-12-08
daayen_ya_baayen,50.0,2019-04-08
dabangg_2010,53.33,2015-05-12
dabangg_2_2012,46.67,2017-10-20
dabangg_3,30.0,2019-12-23
dachra,70.0,2021-07-09
daddy-cool-2009,20.0,2019-04-18
daddy_2017,50.0,2019-08-01
daddy_daughter_trip,30.0,2022-09-29
daddy_day_camp,21.39,2011-11-18
daddy_day_care,44.29,2019-01-07
daddy_issues_2020,50.0,2020-06-23
daddy_longlegs,70.21,2010-07-08
daddy_nostalgia,88.75,2000-01-01
daddys_home_2014,50.5,2016-08-16
daddys_little_girls,50.78,2007-03-03
dadetown,68.75,2001-11-13
dads,62.5,2020-06-22
dads-army,44.44,2016-02-08
daft_punk_and_leiji_matsumotos_interstella_5555_the_5tory_of_the_5ecret_5tar_5ystem_2003,80.0,2003-12-09
dagon,60.0,2002-07-12
daguerreotypes,75.0,2011-12-08
daguerrotype,80.0,2016-11-16
dahmer,46.79,2002-08-09
dai_nipponjin,58.61,2009-06-25
daisies,95.0,2020-08-28
daisy_kenyon,87.5,2008-03-11
daleks_invasion_earth_2150_ad,80.0,2022-07-08
dallas,70.0,2006-10-21
dallas-362,55.83,2005-06-24
dallas_buyers_club,79.16,2014-02-18
dam999_2011,20.0,2019-03-29
damadamm,20.0,2019-03-29
damage,74.38,2023-01-11
damascus_cover,39.5,2018-08-06
dame_tu_cuerpo,60.0,2005-04-28
damien_omen_ii,60.0,2005-05-09
damn_2011,55.0,2011-08-12
damnation,76.25,2020-11-12
damned_in_the_usa,57.5,2000-01-01
damned_united,74.11,2009-11-24
damo_and_ivor_the_movie,40.0,2018-03-19
damsel,67.66,2018-08-27
damsels_in_distress,67.42,2012-05-04
dan_in_real_life,64.22,2011-11-16
dance_academy_the_comeback,67.5,2017-04-14
dance_craze,80.0,2023-03-22
dance_flick,37.19,2009-08-24
dance_me_outside,73.75,2013-05-08
dance_of_the_41,87.5,2021-05-27
dance_party_usa,66.25,2006-11-15
dance_with_a_stranger,90.0,2001-05-13
dance_with_me,60.0,2010-12-22
dancehall_queen,60.0,2006-06-08
dancemaker,95.0,2000-01-01
dancer_2016,65.21,2017-03-17
dancer_in_the_dark,68.12,2002-03-19
dancer_texas,77.5,2006-06-09
dancer_upstairs,66.4,2003-05-23
dancers,12.5,2000-01-01
dances_with_wolves,82.14,2022-11-08
dancin_its_on,25.0,2015-10-29
dancing_across_borders,56.0,2010-06-03
dancing_at_lughnasa,64.17,2023-01-05
dancing_at_the_blue_iguana,53.33,2002-06-10
dancing_dreams_teenagers_perform_kontakthof_by_pina_bausch,60.0,2011-05-27
dancing_in_jaffa_2013,61.25,2015-02-15
dancing_in_september,80.0,2004-04-30
dandelion,48.75,2005-10-07
dangal,70.0,2016-12-22
danger_close_2019,75.0,2019-08-09
danger_diabolik,41.25,2005-05-10
danger_one,30.0,2018-09-13
dangerous,40.62,2021-11-06
dangerous_acts_starring_the_unstable_elements_of_belarus_2013,63.33,2014-03-30
dangerous_beauty,66.5,2000-01-01
dangerous_ground,46.88,2000-01-01
dangerous_ishhq,30.0,2019-03-26
dangerous_liaisons_2012,63.57,2012-11-09
dangerous_lies_2020,54.5,2020-05-01
dangerous_lives_of_altar_boys,69.38,2002-06-24
dangerous_men_2015,15.0,2015-11-12
dangerous_minds,57.5,2008-08-19
dangerous_touch,0.0,2000-01-01
dangerous_woman,57.5,2000-01-01
dangerously_close,11.25,2014-07-15
daniel,62.5,2004-10-23
daniel_and_ana,31.67,2010-08-27
daniel_ellsberg_doc,80.67,2010-04-30
daniel_isnt_real,63.93,2020-02-13
danny_and_the_human_zoo,80.0,2017-08-31
danny_boy_2021,68.0,2021-05-17
danny_collins,60.15,2015-05-31
danny_deckchair,55.5,2010-12-22
danny_legend_god,60.0,2021-05-25
danny_says,70.5,2017-01-26
danny_the_dog,62.83,2005-09-27
dans_paris,60.47,2011-11-17
dantes_peak,48.21,2017-08-16
danton,87.5,2018-06-19
danzon,50.0,2002-11-24
daphne,76.0,2017-10-01
darbar_2020,87.5,2020-01-15
darby_and_the_dead,75.0,2022-12-08
darby_ogill_and_the_little_people,70.0,2006-03-25
dare,50.62,2009-12-03
dare_not_walk_alone,50.0,2008-08-22
dare_to_be_wild,35.0,2016-09-25
daredevil,49.6,2019-01-04
dark-shadows-2010,57.22,2012-05-16
dark_awakening_2014,20.0,2015-07-16
dark_beacon,20.0,2018-03-22
dark_blood,60.0,2012-10-01
dark_blue,57.29,2010-12-22
dark_blue_world,58.5,2003-03-10
dark_circle,100.0,2018-06-19
dark_city,64.44,2022-06-16
dark_city_beneath_the_beat,87.5,2020-08-26
dark_corner,62.5,2005-12-24
dark_crystal,63.33,2019-05-02
dark_days,78.75,2014-03-03
dark_eyes_1987,56.25,2022-05-10
dark_glasses,46.0,2022-10-14
dark_half,46.0,2019-10-04
dark_horse_2011,66.72,2012-08-17
dark_horse_2016,76.03,2016-06-10
dark_house_2010,45.0,2010-07-30
dark_matter,51.88,2011-11-18
dark_money,67.08,2018-08-08
dark_night_2017,55.45,2017-09-06
dark_passage,71.67,2011-07-12
dark_phoenix,45.41,2019-06-14
dark_places_2015,40.5,2016-01-24
dark_skies_2013,45.15,2018-12-04
dark_star,75.0,2007-06-06
dark_star_hr_gigers_world_2015,60.68,2015-07-02
dark_summer_2015,41.25,2015-03-20
dark_tide_2011,25.0,2012-10-25
dark_touch_2013,63.33,2013-09-30
dark_victory,83.75,2020-04-24
dark_was_the_night,54.17,2015-07-24
dark_water,60.27,2005-07-22
dark_waters_2019,75.17,2021-06-10
dark_whispers_volume_1,60.0,2021-01-25
dark_wind_2017,50.0,2019-06-27
darkbluealmostblack,59.0,2011-11-16
darken_2018,50.0,2018-06-29
darker_than_amber,87.5,2018-07-07
darkest_hour_2017,74.36,2018-09-05
darkman,62.5,2014-02-20
darkness,15.0,2005-01-15
darkness_falls,31.96,2010-12-22
darkness_falls_2020,25.0,2020-06-12
darkness_rising,37.5,2017-07-14
darkness_visible,60.0,2019-10-17
darkon,71.25,2007-09-22
darktown_strutters,50.0,2004-10-23
darlin,62.5,2019-07-12
darling_2016,62.5,2016-04-01
darling_companion,43.1,2012-05-18
darlings_2022,50.0,2022-08-08
darshan_the_embrace,55.56,2006-10-06
dartmoor_killing,30.0,2015-09-18
darwin_2011,76.88,2012-08-24
darwin_awards,50.0,2007-09-07
daryl,62.5,2014-04-02
das_boot,93.33,2011-09-21
das_versprechen,87.5,2001-02-13
dashcam,47.71,2022-08-24
dashcam_2021,62.5,2021-11-11
dasvi,50.0,2022-04-12
date_and_switch,49.17,2014-02-14
date_night,60.17,2019-04-16
date_with_an_angel,25.0,2000-01-01
dating_amber,67.0,2020-11-21
dating_and_new_york,45.0,2021-09-10
dating_games_people_play,30.0,2007-03-29
dattak,60.0,2012-02-23
dau_degeneration,80.0,2020-04-30
dau_natasha,100.0,2020-02-26
daughter-of-the-dragon-1931,62.5,2022-10-21
daughter_2022,55.0,2023-02-13
daughter_from_danang,70.11,2004-12-10
daughter_of_mine_2019,43.75,2019-02-01
daughter_of_shanghai,62.5,2020-12-11
daughters_of_darkness,62.5,2004-10-23
daughters_of_the_dust,81.25,2021-03-23
daughters_of_wisdom,74.17,2011-11-17
dave,76.92,2013-08-02
dave_allen_at_peace,60.0,2018-04-13
dave_made_a_maze,63.75,2018-03-26
david-hockney-the-color-of-music,62.5,2005-04-06
david_2013,50.0,2019-03-21
david_and_layla,49.06,2008-03-07
david_and_lisa,80.0,2005-05-10
david_attenborough_a_life_on_our_planet,84.0,2020-11-20
david_bowie_finding_fame,95.0,2019-03-07
david_bowie_is_happening_now,57.14,2016-07-08
david_bowie_the_last_five_years,56.25,2018-01-09
david_brent_life_on_the_road,56.43,2017-02-10
david_byrnes_american_utopia,85.53,2020-12-19
david_crosby_remember_my_name,79.26,2019-08-15
david_foster_off_the_record,56.25,2020-07-03
david_holzmans_diary,93.33,2011-06-15
david_lynch_the_art_life,73.91,2017-08-11
david_stratton_a_cinematic_life,75.0,2017-03-15
davina_mccall_sex_myths_and_the_menopause,90.0,2021-05-18
dawg_fight,87.5,2015-03-13
dawn_of_the_dead,63.15,2010-12-22
dawn_of_the_planet_of_the_apes,74.78,2015-06-30
dawn_patrol_2015,22.5,2015-06-03
dawn_raid,70.0,2021-01-23
dawson_city_frozen_time,83.33,2017-07-12
day_after_tomorrow,53.62,2010-12-28
day_at_the_races,90.0,2003-06-20
day_god_walked_away,75.0,2009-09-11
day_i_became_a_woman,82.5,2005-04-14
day_night_day_night,73.85,2007-08-10
day_of_the_dead_bloodline_2018,37.5,2018-01-05
day_of_the_dolphin,50.0,2004-10-23
day_of_the_falcon,35.0,2013-03-04
day_of_the_flowers_2012,46.67,2013-12-01
day_of_the_jackal,86.67,2020-04-24
day_of_the_locust,75.0,2021-09-12
day_of_wrath,83.33,2008-08-28
day_of_wrath_1948,100.0,2011-11-17
day_shift,47.35,2022-08-19
day_the_earth_stood_still,43.98,2011-11-17
day_watch,59.77,2007-10-19
day_without_a_mexican,43.89,2006-05-06
day_zero,40.42,2011-11-17
daybreakers,60.47,2011-11-18
daydream_believer_2002,66.25,2002-09-26
daydream_nation,60.31,2011-05-07
daylight_2011,63.33,2011-10-21
daylight_robbery,29.17,2008-08-29
days_2021,93.75,2021-08-13
days_and_clouds,78.75,2011-11-17
days_and_nights_2013,36.88,2014-09-26
days_of_being_wild,81.15,2005-02-26
days_of_darkness,68.75,2008-03-21
days_of_glory_2007,75.26,2007-04-03
days_of_grace,52.5,2015-04-26
days_of_heaven,95.83,2011-09-02
days_of_the_bagnold_summer,68.96,2021-02-24
days_of_the_whale,62.5,2020-07-23
days_of_thunder,55.36,2014-05-20
daytime-drinking,52.5,2009-08-21
daytrippers,70.0,2006-06-10
dayveon,68.75,2017-09-12
dazed_and_confused,75.83,2011-07-13
dc_cab,50.0,2018-06-20
dc_league_of_super_pets,60.29,2022-09-15
ddongpari,56.25,2011-01-14
ddrddr,70.0,2010-05-07
de-dana-dan,40.0,2019-04-17
de_de_pyaar_de,50.0,2019-05-17
de_gaulle,60.0,2021-05-05
de_goede_dood_2013,62.5,2013-03-29
de_jueves_a_domingo_2012,71.88,2013-07-25
de_palma,83.02,2016-12-27
de_rouille_et_dos_2012,76.1,2013-01-18
de_sade,40.0,2005-05-09
de_wederopstanding_van_een_klootzak,62.5,2015-03-26
de_zaak_alzheimer,69.71,2005-12-24
dead-man-running,37.14,2009-10-30
dead-of-night-2009,30.83,2011-05-06
dead-or-alive,53.75,2002-10-13
dead_2020,40.0,2020-10-29
dead_again,71.07,2013-01-16
dead_alive,70.0,2000-01-01
dead_and_beautiful,57.5,2021-11-09
dead_and_breakfast,47.5,2005-04-20
dead_awake_2010,20.0,2010-12-09
dead_bang,20.0,2007-03-24
dead_before_dawn_3d,40.0,2013-09-05
dead_bride,40.0,2023-03-14
dead_calm,75.0,2000-01-01
dead_end_1937,80.0,2003-10-04
dead_europe,58.33,2012-12-13
dead_for_a_dollar_2022,63.33,2022-10-02
dead_girl,63.57,2007-03-16
dead_good,60.0,2019-05-09
dead_in_a_week,40.0,2019-05-20
dead_man,62.5,2018-11-09
dead_man_down_2013,44.27,2017-09-05
dead_man_on_campus,26.25,2014-07-15
dead_mans_burden_2013,64.17,2013-05-23
dead_mans_shoes,59.72,2006-07-21
dead_night,50.0,2018-07-27
dead_of_winter,62.5,2000-01-01
dead_or_alive_final,63.33,2002-11-29
dead_pigs,75.0,2021-02-25
dead_poets_society,59.58,2022-05-11
dead_pool,68.75,2022-05-11
dead_presidents,64.69,2003-05-20
dead_ringer,61.25,2004-08-17
dead_ringers,71.25,2003-05-20
dead_silence,36.23,2007-07-27
dead_snow,59.83,2011-11-18
dead_snow_2_red_vs_dead,57.5,2014-10-10
dead_souls_2018,89.5,2018-12-20
dead_tired,75.0,2000-01-01
dead_water,50.0,2019-07-26
dead_zone,85.0,2007-09-25
deadendcom,61.67,2003-03-28
deadfall,50.0,2006-10-14
deadfall_2012,47.04,2017-09-05
deadful_melody,40.0,2000-01-01
deadline_2012,31.25,2012-04-12
deadly_companions,40.0,2005-05-09
deadly_currents-1996,70.0,2000-01-01
deadly_cuts,50.0,2021-10-08
deadly_friend,26.88,2022-12-09
deadpool,60.81,2016-12-27
deadpool_2,67.08,2018-08-28
deadstream,63.12,2022-10-06
deadwood_the_movie,76.88,2019-12-10
deal_of_the_century,50.0,2004-10-23
dealing-and-wheeling-in-small-arms,41.67,2009-01-22
dealing_with_idiots,45.94,2013-08-15
dealt,61.25,2017-11-29
dean,65.83,2017-06-14
dean_spanley,63.33,2008-12-12
deano_and_niges_best_last_day_ever,40.0,2012-11-15
dear-lemon-lima,77.5,2011-06-28
dear_america_letters_home_from_vietnam,90.0,2003-05-20
dear_comrades,88.33,2021-02-02
dear_dad,40.0,2017-12-08
dear_diary,73.0,2022-06-06
dear_dictator_2018,56.25,2018-03-16
dear_evan_hansen,45.37,2021-12-11
dear_frankie,70.87,2005-04-17
dear_future_children,60.0,2021-11-16
dear_god,36.11,2004-07-16
dear_jesse,40.0,2000-01-01
dear_john,44.5,2018-08-23
dear_mandela_2012,61.25,2012-09-20
dear_maya,50.0,2017-12-08
dear_mr_brody,75.0,2022-03-05
dear_mr_watterson,57.0,2013-11-21
dear_rider,60.0,2022-01-19
dear_santa_2020,83.75,2020-12-12
dear_tenant,87.5,2021-06-25
dear_wendy,43.75,2006-02-24
dear_white_people,77.25,2015-07-12
dear_zindagi,60.0,2017-01-04
dearest_sister_nong_hak,90.0,2018-08-25
death-of-a-dynasty2003,42.0,2005-04-29
death_and_the_maiden,73.93,2010-02-19
death_at_a_funeral,59.82,2011-11-18
death_at_a_funeral_2010,53.39,2010-07-06
death_becomes_her,63.33,2000-01-01
death_by_china,34.17,2012-08-24
death_defying_acts,46.28,2008-08-08
death_in_brunswick,60.0,2000-01-01
death_in_sarajevo,80.0,2017-03-01
death_in_the_garden,71.25,2005-05-09
death_line,50.0,2004-10-23
death_note_2007,60.0,2008-04-25
death_note_2017,41.88,2017-08-29
death_of_a_cyclist,81.25,2019-09-10
death_of_a_gentleman,60.0,2015-08-06
death_of_a_gunfighter,87.5,2004-10-23
death_of_a_ladies_man,70.0,2022-07-18
death_of_a_nation,10.0,2018-08-02
death_of_a_president,51.7,2006-10-30
death_of_a_soldier,50.0,2000-01-01
death_of_a_superhero_2011,69.38,2012-11-30
death_of_a_telemarketer,61.25,2022-02-22
death_of_me,22.5,2020-11-18
death_on_the_nile_2022,57.58,2022-02-20
death_proof,50.83,2007-11-17
death_race,47.59,2011-11-17
death_race_2000,41.88,2021-03-01
death_rides_a_horse,25.0,2004-10-23
death_sentence,40.17,2011-11-18
death_to_2020,33.33,2020-12-28
death_to_prom,62.5,2014-03-31
death_to_smoochy,43.8,2002-07-20
death_valley,60.0,2021-12-06
death_will_come_and_shall_have_your_eyes,60.0,2021-05-17
death_wish,57.5,2005-05-09
death_wish_2018,37.88,2018-04-13
death_wish_3,32.5,2003-05-21
death_wish_ii,10.0,2011-01-31
death_wish_v_the_face_of_death,20.0,2012-09-10
deathgasm,57.92,2015-11-06
deathwatch,60.0,2002-12-07
debs,48.39,2010-12-22
debt_collectors,50.0,2020-05-29
debug,37.5,2015-05-29
decade_of_fire,81.25,2020-07-14
decade_under_the_influence,69.17,2003-06-05
decameron,90.0,2005-05-09
decasia,79.17,2003-09-30
decay_of_fiction,73.33,2006-09-22
deceiver,58.0,2000-01-01
december_boys,50.17,2011-11-18
decent_factory_made_in_china,43.33,2005-07-01
deception_2008,40.1,2018-11-06
deception_2021,32.5,2022-06-10
deceptive_practice_the_mysteries_and_mentors_of_ricky_jay,73.67,2013-07-05
decision_to_leave,85.57,2022-12-19
deck_the_halls,28.99,2007-04-14
declaration_of_war,72.17,2012-03-23
decline_of_western_civilization_pt_2_the_the_metal_years,60.0,2009-10-23
decoding_annie_parker,53.75,2014-10-23
decoding_deepak_2012,47.5,2012-10-04
decomposition-of-the-soul,66.67,2007-02-09
deconstructing_dad_the_music_machines_and_mystery_of_raymond_scott,77.5,2012-07-13
deconstructing_harry,75.42,2018-01-09
dedh_ishqiya,50.0,2017-12-08
dedication,55.0,2011-11-17
deep-breath,77.5,2003-03-23
deep_blue_sea_3,50.0,2020-07-24
deep_blues,90.0,2000-01-01
deep_crimson,73.75,2000-01-01
deep_end,80.74,2003-03-10
deep_end_of_the_ocean,55.0,2006-06-20
deep_impact,59.06,2018-06-25
deep_in_the_heart,40.0,2012-02-17
deep_red_1975,82.5,2021-10-27
deep_rising,39.38,2000-01-01
deep_sea_3d,74.5,2011-11-24
deep_water_2022,51.67,2022-03-31
deep_web,75.0,2015-07-03
deeper_than_y,60.0,2006-11-02
deepsea_challenge_3d,53.61,2014-09-16
deepwater_horizon,70.0,2016-10-07
deerskin,71.88,2021-07-18
defamation,60.31,2009-12-03
defend_conserve_protect,60.0,2019-07-24
defending_your_life,77.5,2022-05-24
defendor,70.83,2010-02-26
defense_of_the_realm,75.0,2000-01-01
defenseless,51.25,2013-01-16
defiance_2008,61.22,2011-11-16
defiant_lives,70.0,2017-07-18
defiant_ones,73.75,2021-01-30
defiant_requiem_2012,60.0,2012-08-16
definition_please,75.0,2022-01-27
deidra_and_laney_rob_a_train,62.5,2017-03-17
deja_vu,60.06,2007-02-03
delbaran,80.0,2002-04-16
delgo,42.95,2008-12-12
delhi-6,59.38,2016-11-14
delhi_belly_2011,60.0,2019-04-02
delhi_safari_2012,39.5,2019-03-22
delhii-heights,25.0,2019-01-24
deli_man,67.68,2016-05-23
delia_derbyshire,73.33,2021-05-17
delicate_art_of_parking,67.5,2004-05-14
delicate_art_of_the_rifle,67.5,2006-06-12
delicate_balance,100.0,2004-10-23
delicatessen,83.57,2013-11-21
delicious_2021,90.0,2022-01-13
delight,35.0,2014-08-08
deliria-bloody-birdsound-stage-massacrestage-fright,62.5,2007-10-30
delirious,56.25,2021-06-29
delirium_2018,37.5,2018-01-20
deliver-us-from-evil-2009,75.0,2010-10-08
deliver_us,68.0,2017-10-30
deliver_us_from_eva,55.48,2022-06-23
deliver_us_from_evil,84.58,2007-05-18
deliver_us_from_evil_2014,40.27,2014-08-22
deliver_us_from_evil_2020,60.0,2021-06-08
deliverance,78.12,2007-08-27
deliverance_creek,40.0,2014-09-16
delivery_man,47.25,2017-09-06
delovely,55.6,2010-12-22
delta_farce,27.05,2007-05-22
delta_force_2,15.0,2002-06-12
deluxe_combo_platter,25.0,2005-08-26
delwende,86.67,2011-11-17
dementer,60.0,2021-09-28
dementia_13,40.0,2006-05-06
demi_soeur,60.0,2014-02-06
democracy_at_work,70.0,2012-11-01
democrats,84.38,2015-11-19
demolition_2016,54.62,2016-08-11
demolition_man,61.88,2008-04-30
demon_2016,79.77,2016-10-21
demon_house_2018,37.5,2018-03-16
demon_hunter_2016,60.0,2017-06-14
demon_slayer_kimetsu_no_yaiba_the_movie_mugen_train,82.5,2021-05-26
demon_slayer_kimetsu_no_yaiba_to_the_swordsmith_village,40.0,2023-03-09
demon_wind,50.0,2021-03-07
demonic_2014,60.0,2015-09-03
demonic_2021,41.79,2021-08-26
demonlover,67.0,2008-03-02
demons_2017,62.5,2017-10-16
demons_never_die_2011,35.0,2011-10-28
den_du_frygter,62.5,2009-05-03
den_of_thieves,49.66,2018-02-14
denial_2016,65.57,2017-04-14
denise_calls_up,61.25,2006-06-19
denise_ho_becoming_the_song,78.75,2020-08-13
dennis_skinner_nature_of_the_beast,63.33,2017-09-11
dennis_the_menace,43.12,2003-05-20
dennis_viollet_a_united_man,60.0,2016-11-03
departed,84.74,2019-01-17
departure_2015,70.0,2016-05-22
depraved,78.0,2019-09-26
der_kreis,70.0,2014-12-13
der_samurai,70.0,2015-06-08
der_tunnel_2001,74.09,2005-09-23
der_turm_2014,50.0,2014-11-03
derailed,47.68,2005-12-06
derailroaded,75.0,2005-12-06
deranged_2012,60.0,2012-08-03
derek,64.38,2011-11-17
derek_delgaudios_in_and_of_itself,83.75,2021-01-23
derrida,68.6,2003-10-24
dersu_uzala,100.0,2018-04-10
des_jeunes_gens_modernes,62.5,2012-04-13
descendant_2022,85.75,2022-12-19
descendants_2,62.5,2017-07-18
descent,70.92,2006-11-24
descent_into_the_maelstrom_2019,60.0,2017-07-21
desert-dream-hyazgar,80.0,2009-04-15
desert-fury,30.0,2012-11-27
desert_bayou,59.38,2007-10-26
desert_bloom,62.5,2021-08-17
desert_blue,47.5,2000-01-01
desert_dancer,54.38,2016-04-21
desert_hearts,75.0,2013-01-16
desert_one,90.0,2020-08-22
desert_winds,65.83,2006-02-15
desierto_2016,52.5,2016-10-15
design_is_one_the_vignellis,65.62,2013-10-31
designated_mourner,68.75,2000-01-01
desir,70.0,2011-09-02
desire_1936,87.5,2006-07-28
desk_set,70.0,2006-03-25
desolate_2018,25.0,2019-07-11
desolation,75.0,2018-01-25
desolation_center,60.0,2019-09-19
desolation_sound,37.5,2006-09-16
despair,56.25,2017-12-12
desperado,58.33,2021-08-18
desperados_2020,45.42,2020-07-03
desperate_acts_of_magic_2013,40.83,2013-05-09
desperate_characters,75.0,2018-11-02
desperate_endeavors_2012,30.0,2012-09-06
desperate_measures,31.25,2000-01-01
desperate_remedies,45.0,2000-01-01
desperate_souls_dark_city_and_the_legend_of_midnight_cowboy,80.0,2022-09-15
desperately_seeking_susan,77.5,2004-10-23
despicable_dick_and_righteous_richard,60.0,2011-04-29
despicable_me,67.14,2010-10-15
despicable_me_2,64.07,2017-09-05
despicable_me_3,55.86,2017-07-06
despite_the_falling_snow,40.0,2016-04-15
despite_the_gods,50.0,2014-03-31
despite_the_night,40.0,2017-10-15
destination_unknown_2016,77.81,2017-11-10
destination_wedding,49.72,2019-05-12
destino_2004,100.0,2004-02-12
destiny_1924,84.0,2017-06-29
destiny_1998,62.5,2001-02-14
destiny_turns_on_the_radio,33.33,2017-08-16
destroyer,62.99,2019-04-21
det-rode-kapel,64.38,2011-03-04
detachment,48.75,2012-07-15
detainee_001,62.5,2021-09-10
detective,75.0,2005-05-21
detective_byomkesh_bakshy_2015,58.12,2015-04-12
detective_chinatown_2,50.42,2018-02-19
detective_chinatown_2016,60.0,2016-01-28
detective_chinatown_3,60.0,2020-01-23
detective_dee_and_the_mystery_of_the_phantom_flame,70.0,2011-09-29
detective_dee_the_four_heavenly_kings,60.0,2018-07-27
detective_k_2011,50.0,2011-03-03
detention_2011,44.81,2012-04-26
detention_2021,50.0,2021-10-15
detention_of_the_dead_2012,20.0,2013-06-27
deterrence,62.78,2010-12-22
detour,75.0,2020-12-29
detour_2013,50.0,2013-03-29
detour_2017,57.5,2017-06-23
detroit_2017,75.58,2017-11-16
detroit_9000,46.67,2004-10-23
detroit_rock_city,48.75,2010-12-22
detroit_unleaded_2012,49.38,2013-11-22
detropia_2012,70.83,2012-11-01
dettori,80.0,2021-11-12
deuce_bigalow_male_gigolo,42.0,2010-12-22
deuce_bigelow_european_gigolo,24.32,2005-09-27
deuces_wild,31.67,2013-06-03
devi,75.0,2000-01-01
deviation_2012,40.0,2012-02-23
devil,42.5,2011-11-24
devil_and_max_devlin,60.0,2004-08-30
devil_came_on_horseback,80.33,2011-11-17
devil_in_a_blue_dress,73.29,2021-10-27
devil_probably,76.67,2013-03-05
devil_rides_out,67.5,2005-05-10
devils_advocate,60.56,2020-08-10
devils_backbone,77.12,2014-10-14
devils_brigade,62.5,2004-10-23
devils_due,47.92,2017-09-06
devils_gate_2018,62.5,2018-01-06
devils_island_1939,65.0,2007-10-06
devils_knot,45.67,2014-07-30
devils_on_the_doorstep,72.5,2002-12-18
